"muni_id";"muni_id_6";"muni_nm";"uf_sigla";"obitos_total";"pop_total";"coef_total";"taxa_ajustada"
"3533908";353390;"Olímpia";"SP";156;55130;282,967531289679;223,510772066488
"1400209";140020;"Caracaraí";"RR";27;22283;121,16860386842;223,354999511582
"3169109";316910;"Toledo";"MG";19;6297;301,730983007782;223,321742687199
"2807303";280730;"Telha";"SE";6;3249;184,672206832872;223,133526612624
"4303103";430310;"Cachoeirinha";"RS";312;131240;237,732398658945;222,930851276257
"3112653";311265;"Capitão Andrade";"MG";13;5514;235,763511062749;222,745045955276
"5106653";510665;"Pontal do Araguaia";"MT";13;6843;189,975157094841;222,608041674293
"3525607";352560;"João Ramalho";"SP";10;4551;219,731927049;222,586801452752
"1507953";150795;"Tailândia";"PA";92;108969;84,4276812671494;222,552883626064
"4316436";431643;"Saldanha Marinho";"RS";9;2622;343,24942791762;222,102067884454
"1504000";150400;"Limoeiro do Ajuru";"PA";34;29282;116,112287412062;222,076660078081
"1506195";150619;"Rurópolis";"PA";49;51500;95,1456310679612;222,020284893007
"1701002";170100;"Ananás";"TO";19;9492;200,168563000421;221,943642311393
"4104253";410425;"Campo Magro";"PR";50;29740;168,123739071957;221,848839482625
"2200202";220020;"Água Branca";"PI";39;17470;223,239839725243;221,770885618508
"3529500";352950;"Mendonça";"SP";15;5565;269,541778975741;221,745556083263
"3145208";314520;"Nova Serrana";"MG";91;105520;86,2395754359363;221,701669335868
"3303708";330370;"Paraíba do Sul";"RJ";120;44518;269,553888314839;220,851395352452
"4119509";411950;"Piraquara";"PR";171;114970;148,734452465861;220,72758608665
"3516309";351630;"Francisco Morato";"SP";280;177633;157,628368602681;220,560245145005
"3125101";312510;"Extrema";"MG";77;36951;208,384076209034;220,542933819099
"4215653";421565;"Santa Rosa do Sul";"SC";21;8378;250,656481260444;220,50396663451
"3544608";354460;"Sabino";"SP";16;5614;285,001781261133;220,476867458554
"3522208";352220;"Itapecerica da Serra";"SP";290;177662;163,231304386982;220,240436791343
"3534401";353440;"Osasco";"SP";1522;699944;217,44596710594;220,16505205728
"4314803";431480;"Portão";"RS";82;37624;217,945991920051;220,066662062886
"4308854";430885;"Gentil";"RS";5;1626;307,50307503075;220,024706375002
"3300100";330010;"Angra dos Reis";"RJ";369;207044;178,222986418346;219,655358343042
"5204607";520460;"Campestre de Goiás";"GO";9;3649;246,642915867361;219,518076580013
"2805703";280570;"Propriá";"SE";55;29692;185,235080156271;219,409993112587
"5214507";521450;"Nerópolis";"GO";52;30395;171,080769863464;218,625852958647
"2802106";280210;"Estância";"SE";126;69556;181,149002242797;218,602325821341
"3133600";313360;"Itapeva";"MG";24;9881;242,890395708936;217,970999873663
"3552700";355270;"Tabatinga";"SP";37;16644;222,302331170392;217,908919641908
"5211909";521190;"Jataí";"GO";212;102065;207,710772546906;217,8530447687
"2611606";261160;"Recife";"PE";3955;1653461;239,195239561139;217,781036823253
"3534203";353420;"Orindiúva";"SP";12;7194;166,805671392827;217,44613233624
"4108304";410830;"Foz do Iguaçu";"PR";523;258248;202,518509339859;217,194470990719
"2803302";280330;"Japaratuba";"SE";35;18907;185,116623472788;217,160827656438
"2914802";291480;"Itabuna";"BA";489;213685;228,841519058427;216,557484187668
"4309308";430930;"Guaíba";"RS";239;98239;243,284235385132;216,516891015398
"3530607";353060;"Mogi das Cruzes";"SP";968;450785;214,736515190168;216,438163228164
"1505304";150530;"Oriximiná";"PA";99;74016;133,75486381323;216,150722053512
"3301306";330130;"Casimiro de Abreu";"RJ";94;45041;208,698741146955;215,896689563504
"2104552";210455;"Governador Edison Lobão";"MA";28;18520;151,187904967603;215,661029742152
"3546702";354670;"Santa Gertrudes";"SP";39;27381;142,434534896461;215,529760049553
"1100338";110033;"Nova Mamoré";"RO";42;31392;133,792048929664;215,498738694629
"1504059";150405;"Mãe do Rio";"PA";47;30235;155,44898296676;215,409969864726
"2602902";260290;"Cabo de Santo Agostinho";"PE";334;208944;159,851443448962;215,403892267818
"5201603";520160;"Araçu";"GO";11;3486;315,547905909352;215,302659024134
"3137502";313750;"Lagoa Formosa";"MG";52;18111;287,1183258793;215,055577364759
"3131158";313115;"Ipaba";"MG";37;18769;197,133571314401;214,895596549242
"3501806";350180;"Américo de Campos";"SP";18;5981;300,953017889985;214,533615279949
"4105805";410580;"Colombo";"PR";412;246540;167,112841729537;214,452283628467
"3523107";352310;"Itaquaquecetuba";"SP";564;375011;150,395588396074;214,384057897567
"1300102";130010;"Anori";"AM";19;21477;88,4667318526796;213,747297567462
"3301405";330140;"Conceição de Macabu";"RJ";55;23398;235,062825882554;213,489373073768
"4321204";432120;"Taquara";"RS";147;57634;255,057778394698;213,239232662702
"3127008";312700;"Fronteira";"MG";33;18492;178,45554834523;213,190706969276
"2708907";270890;"Satuba";"AL";21;13936;150,688863375431;213,076232500439
"4313508";431350;"Osório";"RS";118;46414;254,23363640281;212,934703720764
"1400472";140047;"Rorainópolis";"RR";32;30782;103,95685790397;212,872821790693
"1302702";130270;"Manicoré";"AM";66;56583;116,642807910503;212,534764545507
"3103504";310350;"Araguari";"MG";304;117825;258,009760237641;212,462251983232
"1708254";170825;"Fortaleza do Tabocão";"TO";4;2602;153,727901614143;212,20974025974
"3301801";330180;"Engenheiro Paulo de Frontin";"RJ";38;14071;270,058986568119;211,929764257514
"2408102";240810;"Natal";"RN";1889;890480;212,132782319648;211,824629955863
"3170057";317005;"Ubaporanga";"MG";33;12493;264,147922836789;211,739072658238
"2310704";231070;"Pentecoste";"CE";75;37900;197,889182058048;211,678516990065
"4321436";432143;"Terra de Areia";"RS";30;11315;265,134776844896;211,348142686058
"5001102";500110;"Aquidauana";"MS";103;48029;214,453767515459;210,603886742
"2303709";230370;"Caucaia";"CE";595;365212;162,919071662486;210,551145168205
"3502101";350210;"Andradina";"SP";159;57202;277,962309010174;210,435258945086
"5219258";521925;"Santa Fé de Goiás";"GO";11;5523;199,167119319211;210,405022416811
"3551702";355170;"Sertãozinho";"SP";259;127142;203,709238489248;210,146787438319
"4210050";421005;"Macieira";"SC";4;1766;226,500566251416;210,127941176471
"1300805";130080;"Borba";"AM";49;41748;117,370892018779;210,015508395511
"3523206";352320;"Itararé";"SP";114;50642;225,109592828087;209,972734220873
"3531605";353160;"Monte Castelo";"SP";12;4166;288,04608737398;209,752387345544
"5212253";521225;"Lagoa Santa";"GO";4;1621;246,761258482418;209,734827135304
"4318002";431800;"São Borja";"RS";162;60019;269,914527066429;209,542156702913
"4202800";420280;"Braço do Norte";"SC";64;33876;188,924312197426;209,495408975958
"3516408";351640;"Franco da Rocha";"SP";243;156492;155,27950310559;209,487874119383
"3548807";354880;"São Caetano do Sul";"SP";583;161957;359,972091357583;209,292612038813
"3502804";350280;"Araçatuba";"SP";530;198129;267,502485754231;209,290356000447
"4321857";432185;"Três Palmeiras";"RS";13;4251;305,810397553517;209,231231121205
"3519071";351907;"Hortolândia";"SP";410;234259;175,019956543825;209,158822306566
"1506138";150613;"Redenção";"PA";122;85563;142,58499585101;209,151957989051
"3127107";312710;"Frutal";"MG";135;60012;224,9550089982;209,097243652948
"2308005";230800;"Massapê";"CE";69;39044;176,723696342588;208,487663752507
"3504206";350420;"Auriflama";"SP";43;15253;281,911755064577;208,389114837866
"4202107";420210;"Barra Velha";"SC";66;29860;221,031480241125;208,267752063813
"1600808";160080;"Vitória do Jari";"AP";17;16254;104,58963947336;208,236206245341
"2109551";210955;"Ribamar Fiquene";"MA";13;7825;166,134185303514;208,135770978125
"1501501";150150;"Benevides";"PA";86;63768;134,863881570694;207,93328266161
"3546306";354630;"Santa Cruz das Palmeiras";"SP";69;34737;198,635460747906;207,767354328548
"4305454";430545;"Cidreira";"RS";53;16583;319,604414159079;207,671185433206
"3513801";351380;"Diadema";"SP";729;426757;170,82320852382;207,642217545699
"1501808";150180;"Breves";"PA";118;103497;114,012966559417;207,563876588301
"2803609";280360;"Laranjeiras";"SE";40;30080;132,978723404255;207,458388998601
"1705607";170560;"Conceição do Tocantins";"TO";9;4087;220,210423293369;207,169146341463
"3170404";317040;"Unaí";"MG";166;84930;195,455080654657;207,035335388969
"4211702";421170;"Orleans";"SC";52;23038;225,714037676882;206,936505893109
"4323705";432370;"Vista Gaúcha";"RS";9;2855;315,23642732049;206,747662157061
"3557105";355710;"Votuporanga";"SP";255;95338;267,469424573622;206,412077633999
"4212254";421225;"Passo de Torres";"SC";18;9048;198,93899204244;206,272107155563
"2600401";260040;"Água Preta";"PE";50;37082;134,836308721212;206,086508073363
"4202305";420230;"Biguaçu";"SC";139;69486;200,040295886941;205,89492059433
"3535903";353590;"Paranapuã";"SP";12;4095;293,040293040293;205,888260729907
"1502103";150210;"Cametá";"PA";178;139364;127,723084871272;205,865958637635
"3540309";354030;"Pontes Gestal";"SP";8;2577;310,438494373302;205,800977318827
"4319752";431975;"São Vendelino";"RS";6;2266;264,783759929391;205,78816056536
"1704105";170410;"Centenário";"TO";6;2936;204,359673024523;205,773933372297
"5215231";521523;"Novo Gama";"GO";123;117703;104,500310102546;205,745964355607
"3552403";355240;"Sumaré";"SP";502;286211;175,395075660963;205,68797089343
"2100055";210005;"Açailândia";"MA";149;113121;131,717364591897;205,293108780496
"3205002";320500;"Serra";"ES";817;527240;154,957893938244;205,152230673463
"3535804";353580;"Paranapanema";"SP";38;20395;186,320176513851;204,996545581859
"4218350";421835;"Treviso";"SC";10;3966;252,143217347453;204,854211981159
"1709500";170950;"Gurupi";"TO";144;87545;164,486835341824;204,572083762499
"5008305";500830;"Três Lagoas";"MS";214;123281;173,587170772463;204,303828477956
"3131307";313130;"Ipatinga";"MG";581;265409;218,907422129619;204,286594708651
"5200134";520013;"Acreúna";"GO";39;22546;172,979685975339;204,262301221825
"3106705";310670;"Betim";"MG";708;444784;159,178387711788;204,17950493739
"2504603";250460;"Conde";"PB";33;25010;131,947221111555;204,087880987441
"4307609";430760;"Estância Velha";"RS";104;50672;205,241553520682;203,935662233729
"3527108";352710;"Lins";"SP";193;78503;245,850477051832;203,920510807449
"1709302";170930;"Guaraí";"TO";45;26165;171,985476781961;203,898337430094
"3529906";352990;"Miracatu";"SP";43;19643;218,907498854554;203,515690336435
"3301900";330190;"Itaboraí";"RJ";504;242543;207,798204854397;203,512439210104
"1502400";150240;"Castanhal";"PA";273;203251;134,316682328746;203,278895869948
"4318440";431844;"São Jorge";"RS";10;2816;355,113636363636;203,104598104894
"3140159";314015;"Mário Campos";"MG";26;15619;166,463922146104;203,012396702103
"5203906";520390;"Buriti Alegre";"GO";25;9484;263,601855757065;202,775087640114
"5200258";520025;"Águas Lindas de Goiás";"GO";194;217698;89,1142775771941;202,745461191708
"2311603";231160;"Redenção";"CE";60;29146;205,860152336513;202,667664105616
"1700707";170070;"Alvorada";"TO";16;8396;190,566936636494;202,63714031818
"3120409";312040;"Cristiano Otoni";"MG";10;5156;193,948797517455;202,548508163718
"3543402";354340;"Ribeirão Preto";"SP";1673;711825;235,029677238085;202,480727177904
"3115706";311570;"Central de Minas";"MG";19;7046;269,656542719273;202,461519198765
"2806404";280640;"Santana do São Francisco";"SE";11;7844;140,234574196838;202,260572138368
"5200852";520085;"Americano do Brasil";"GO";13;6164;210,902011680727;202,16222010387
"4205308";420530;"Faxinal dos Guedes";"SC";22;10649;206,592168278712;202,072266451057
"5205208";520520;"Caturaí";"GO";11;5101;215,64399137424;202,064644623914
"5219100";521910;"Santa Bárbara de Goiás";"GO";13;6634;195,960205004522;202,030065532213
"2304285";230428;"Eusébio";"CE";79;54337;145,388961481127;201,989245938411
"3150703";315070;"Pirajuba";"MG";9;6348;141,776937618147;201,972491532389
"2506905";250690;"Itabaiana";"PB";54;24419;221,139276792661;201,933075261659
"4318408";431840;"São Jerônimo";"RS";58;24412;237,588071440275;201,890500296943
"3162559";316255;"São João do Manhuaçu";"MG";21;11674;179,88692821655;201,857493331306
"2905701";290570;"Camaçari";"BA";393;304302;129,148017430053;201,850278167963
"2504033";250403;"Capim";"PB";10;6620;151,057401812689;201,757682471518
"2915502";291550;"Itajuípe";"BA";47;20398;230,414746543779;201,652931178797
"4104659";410465;"Carambeí";"PR";34;23825;142,707240293809;201,371600294179
"2403301";240330;"Encanto";"RN";13;5668;229,357798165138;200,716011864769
"3144300";314430;"Nanuque";"MG";100;40665;245,911717693348;200,627534679557
"4311627";431162;"Lindolfo Collor";"RS";11;6125;179,591836734694;200,450249549771
"2709152";270915;"Teotônio Vilela";"AL";59;44372;132,96673577932;200,447401506087
"4127601";412760;"Tijucas do Sul";"PR";35;17084;204,870053851557;200,273882710136
"5200506";520050;"Aloândia";"GO";6;1986;302,114803625378;199,999591549474
"3304300";330430;"Rio Bonito";"RJ";137;60573;226,173377577469;199,979349577655
"2304954";230495;"Guaiúba";"CE";42;26290;159,756561430202;199,897073060553
"4106506";410650;"Coronel Vivida";"PR";51;20580;247,813411078717;199,843531275039
"3504602";350460;"Bady Bassitt";"SP";40;17761;225,21254433872;199,70916858813
"5209937";520993;"Inaciolândia";"GO";12;6235;192,461908580593;199,568108913577
"4106902";410690;"Curitiba";"PR";4345;1948626;222,977626286419;199,404998446007
"5205901";520590;"Corumbaíba";"GO";21;9869;212,787516465701;199,136255087149
"4200101";420010;"Abelardo Luz";"SC";34;17960;189,309576837417;199,030769524036
"5002902";500290;"Cassilândia";"MS";58;22002;263,61239887283;198,923245744676
"5215801";521580;"Palmelo";"GO";7;2381;293,994120117598;198,797048737364
"1703891";170389;"Carrasco Bonito";"TO";6;4130;145,278450363196;198,78197309417
"5003256";500325;"Costa Rica";"MS";40;21142;189,196859332135;198,725345355522
"4305504";430550;"Ciríaco";"RS";15;4719;317,863954227591;198,698744550556
"2800506";280050;"Areia Branca";"SE";28;18686;149,844803596275;198,555153373754
"4206504";420650;"Guaramirim";"SC";61;45797;133,196497587178;198,325773675194
"4209102";420910;"Joinville";"SC";1099;597658;183,884428887424;198,296554587322
"3155009";315500;"Rio Doce";"MG";7;2620;267,175572519084;197,967502596148
"4127858";412785;"Três Barras do Paraná";"PR";27;12038;224,289749127762;197,847938120172
"5007901";500790;"Sidrolândia";"MS";96;59245;162,038990632121;197,597391820542
"4209607";420960;"Lauro Muller";"SC";32;15313;208,972768236139;197,596652106673
"4217600";421760;"Siderópolis";"SC";34;14092;241,271643485666;197,590961843547
"3504404";350440;"Avanhandava";"SP";22;13859;158,741611948914;197,499421324328
"3144904";314490;"Nova Módica";"MG";9;3573;251,889168765743;197,492669028489
"5201108";520110;"Anápolis";"GO";725;391772;185,056614561531;197,251357295981
"3157252";315725;"Santa Bárbara do Leste";"MG";19;8181;232,245446766899;197,164313221713
"4322004";432200;"Triunfo";"RS";63;29856;211,012861736334;197,012356358071
"5205497";520549;"Cidade Ocidental";"GO";85;72890;116,614076004939;196,997257972358
"4317608";431760;"Santo Antônio da Patrulha";"RS";120;43130;278,228611175516;196,965870504223
"1100403";110040;"Alto Paraíso";"RO";29;21847;132,741337483407;196,917053259965
"2803203";280320;"Itaporanga d'Ajuda";"SE";52;34709;149,817050332767;196,855728625301
"1505809";150580;"Portel";"PA";52;62945;82,6118039558345;196,796645931958
"4201307";420130;"Araquari";"SC";50;39524;126,505414431738;196,740522210794
"5222054";522205;"Vicentinópolis";"GO";13;8873;146,511890003381;196,654143433553
"2103752";210375;"Davinópolis";"MA";21;12916;162,589036853515;196,152440678018
"3304201";330420;"Resende";"RJ";280;132312;211,621016990145;196,080032786761
"2513901";251390;"São Bento";"PB";55;34344;160,14442115071;196,02432302913
"3551504";355150;"Serrana";"SP";70;45644;153,360792218035;195,525706209717
"5000708";500070;"Anastácio";"MS";49;25237;194,159369180172;195,387800690832
"4309209";430920;"Gravataí";"RS";575;283554;202,783244108706;195,328759093089
"3547809";354780;"Santo André";"SP";1769;721368;245,228510274922;195,190988553813
"4318309";431830;"São Gabriel";"RS";158;62147;254,235924501585;195,135205478242
"3508108";350810;"Buritama";"SP";42;17281;243,041490654476;195,022482404219
"2611903";261190;"Rio Formoso";"PE";32;23628;135,432537667175;194,983429623237
"2801702";280170;"Cristinápolis";"SE";24;18029;133,11886405236;194,895458318325
"3506508";350650;"Birigui";"SP";283;124883;226,612108933962;194,65211415403
"4104808";410480;"Cascavel";"PR";604;332333;181,745417999416;194,528424266428
"5002951";500295;"Chapadão do Sul";"MS";32;25865;123,719311811328;194,397819734335
"1719004";171900;"Santa Tereza do Tocantins";"TO";4;2897;138,073869520193;194,355699843653
"3500907";350090;"Altair";"SP";7;4186;167,224080267559;194,331449572296
"3501707";350170;"Américo Brasiliense";"SP";64;41032;155,975823747319;194,234606016169
"3169604";316960;"Tupaciguara";"MG";67;25398;263,80029923616;194,152882408502
"1501907";150190;"Bujaru";"PA";34;29427;115,540150202195;194,140347735124
"4220000";422000;"Balneário Rincão";"SC";30;12946;231,731809052989;194,13393243799
